ISBN,TITLE,AUTHOR,YEAR,PUBLISHER
9781880985496,King Ink Ii,Nick Cave,1997,Two Thirteen Sixty One Publications
9780892817740,"Cat Magic: Mews, Myths, And Mystery",Patricia Telesco,1999,Destiny Books
9780688115296,Biggest Secrets: More Uncensored Truth About All Sorts Of Stuff You Are Never Supposed To Know,William Poundstone,1993,Harpercollins
9781567182514,The Complete Book Of Magical Names (Llewellyn'S Modern Witchcraft Series),Phoenix Mcfarland,1996,Llewellyn Publications
9780380712496,Bearstone (Avon Camelot Books (Paperback)),Will Hobbs,1991,Harpertrophy
9780590376785,Tomorrowland: 10 Stories About The Future,Michael Cart,1999,Scholastic
9780818404276,Human Values In A Changing World: A Dialogue On The Social Role Of Religion,Bryan Wilson,1987,Lyle Stuart
9780345373793,Showing Up For Life: A Recovering Overeater'S Triumph Over Compulsion,Heidi Waldrop,1991,Ballantine Books
9780345310170,Midworld,Alan Dean Foster,1979,Ballantine Books
9782207236642,Le Bonsaã?Â¯,Boileau-Narcejac,1990,Denoã?Â«L
9781569473320,Shaman Pass: A Nathan Active Mystery,Stan Jones,2003,Soho Press
9780413311900,The Hostage (Methuen Modern Plays),Brendan Behan,1959,Methuen Publishing Ltd
9780505524416,The Mackenzies: Luke (Mackenzies),Ana Leigh,2001,Love Spell
9780330337403,The Dead Of The Night,John Marsden,1995,Macmillan Pub Ltd
9780670891771,A Friend Of The Earth,T. Coraghessan Boyle,2000,Viking Books
9781864489446,Spit The Dummy,Danny Katz,2000,Allen &Amp; Unwin (Australia) Pty Ltd
9780028604060,Zoo Animals: A Smithsonian Guide (Smithsonian Guides),Michael H. Robinson,1995,John Wiley &Amp; Sons Inc
9780898796612,Leads &Amp; Conclusions (Elements Of Article Writing),Marshall J. Cook,1995,F &Amp; W Pubns
9780380811076,Worth Any Price,Lisa Kleypas,2003,Avon
9780778320159,Cardinal Rules,Barbara Delinsky,2004,Mira Books
9780449206614,Brotherhood Of The Rose,David Morrell,1991,Fawcett Books
9781566199155,Les Miserables; Complete And Unabridged,Victor Hugo,1996,Barnes &Amp; Noble Books
9780060574215,"Men Are From Mars, Women Are From Venus : The Classic Guide To Understanding The Opposite Sex",John Gray,2004,Perennial Currents
9780811813662,Written In Memory: Portraits Of The Holocaust,Jeffrey A. Wolin,1997,Chronicle Books Llc
9781879960565,La Frontera / Borderlands,Gloria Anzaldua,1999,Aunt Lute Books
9780671801076,Mote In Gods Eye,Jerry Pournel Larry Niven,1975,Pocket
9780727857804,"Weekend Warriors (The Sisterhood, Vol 1)",Fern Michaels,2003,Severn House Publishers
9781586481803,"Horse Of A Different Color: A Tale Of Breeding Geniuses, Dominant Females, And The Fastest Derby Winner Since Secretariat",Jim Squires,2003,Publicaffairs
9780862328238,"Staying Alive: Women, Ecology And Survival In India",Vandana Shiva,1988,St. Martin'S Press
9780452011533,Bulfinch'S Mythology: The Age Of Chivalry And Legends Of Charlemagne Or Romance In The Middle Ages (Meridian S.),Thomas Bulfinch,1995,Plume Books
9780451159021,Bored Of The Rings,Harvard Lampoon,1969,Penguin Usa (Paper)
9780425162200,Walking Hawk,John S. Mccord,1998,Berkley Publishing Group
9783453863187,Gefã?Â¤Hrliche Verstrickung.,Nora Roberts,2003,Heyne
9781573228541,"Water, Carry Me: A Love Story",Thomas Moran,2001,Riverhead Books
9781556704871,Eros,Linda Ferrer,1996,"Stewart, Tabori, &Amp; Chang"
9780395735695,Mist Over The Mountains: Appalachia And Its People,Raymond Bial,1997,Houghton Mifflin Company
9780345301451,Distant Mirror,Barbara Tuchman,1979,Ballantine Books
9780804820820,The Asian Animal Zodiac,Ruth O. Sun,1996,Tuttle Publishing
9780486270715,The Invisible Man (Dover Thrift Editions),H. G. Wells,1992,Dover Publications
9780140057102,The Valley Of Fear (Sherlock Holmes),"Arthur Conan, Sir Doyle",1991,Penguin Usa
9780965503402,A Fall To Grace,Sandra Ingerman,1997,Moon Tree Rising Productions
9780262580502,Crystals And Crystal Growing,Alan Holden,1982,The Mit Press
9780385045872,Cagney By Cagney,James Cagney,1976,Doubleday
9780671624675,"Swamis Ring Nd61 (Nancy Drew, No 61)",Carolyn Keene,1986,Aladdin
9783458320654,"Hyperion: Oder, Der Eremit In Griechenland (Insel-Taschenbuch ; 365)",Friedrich Hã¶Lderlin,1979,Insel-Verlag
9780316031073,Little Women : From The Original Publisher,Louisa May Alcott,1994,"Little, Brown"
9780679733744,Stories (Vintage Classics),Katherine Mansfield,1991,Vintage Books Usa
9781840371550,The Air Pilot'S Manual: The Aeroplane-Technical (Air Pilot'S Manual Series),Trevor Thom,2002,"Airlife Publishing, Ltd."
9780385293372,The Case Of The Murdered Mackenzie: A Masao Masuto Mystery,E. V. Cunningham,1984,Bantam Dell Pub Group
9780805073256,Pain-Free Arthritis: A 7-Step Plan For Feeling Better Again,Debra Fulghum Bruce,2003,Owl Books
9780897321617,The Appalachian Trail Backpacker : Trail-Proven Advice For Hikes Of Any Length,Victoria Logue,1994,Globe Pequot
9780938216384,"Kolb Brothers Of Grand Canyon: Being A Collection Of Tales Of High Adventure, Memorable Incidents And Humorous Anecdotes (Grand Canyon Association)",William C. Suran,1991,Grand Canyon Association
9780441204045,Elsewhere,Terri Windling,1982,Ace Books
9780749302436,The Paladin,C.J. Cherryh,1990,Mandarin
9780006168997,Black Camelot,Duncan Kyle,1989,Harpercollins Publishers
9780756400002,Flightless Falcon,Mickey Zucker Reichert,2001,Daw Books
9780399149306,Shrink Rap,Robert B. Parker,2002,Putnam Publishing Group
9782258058378,Les Refuges De Pierre,Jean Auel,2002,Distribooks Inc
9780452257610,A Summer Bird-Cage (Plume Fiction),Margaret Drabble,1985,New American Library
9780884416036,The Guide For Brownie Girl Scout Leaders,Rosemarie Cryan,2000,Girl Scouts Of The Usa
9780876305294,Sexual Trauma In Children And Adolescents: Dynamics And Treatment,Diana Sullivan Everstine,1989,Taylor &Amp; Francis Group
9780345273680,The Flower Of The Storm,Beatrice Coogan,1978,Ballantine Books
9780345324528,Restoree,Mccaffrey,1985,Not Avail
9780673715029,"Friends (Scott, Foresman Reading: An American Tradition, Level 2A)",Richard L. Allington,1987,Scott Foresman And Company
9780373702787,Night Into Day (Harlequin Superromance 278),Sandra Canfield,1987,Harlequin
9781574270907,"One-Day Trips Through History : More Than 200 Museums, Battlefields, Plantations, Colonial Churches, Monuments, Historic Homes, Forts, And Parks",Jane Ockershausen,2000,Epm Publications
9789025403669,Brieven Van Een Aardappeleter,Gerard Kornelis Van Het Reve,1993,L.J. Veen
9780140621297,Lorna Doone (Penguin Popular Classics),R.D. Blackmore,1994,Penguin Books Ltd
9780773730519,Margaret And Me,William Thomas,1998,Stoddart
9781556610806,"Jerusalem Interlude (The Zion Covenant, 4)",Bodie Thoene,1990,Bethany House Publishers
9780373483112,Santa'S Little Helpers,Janet Dailey,1995,Silhouette
9780001232075,Paddington'S Birthday Party,Michael Bond,1942,Harpercollins Publishers
9780880292641,The Family Mark Twain,Davidovic Mladen,1989,Marboro Books
9783456819686,Das Kann Ich Allein. Selbstã?Â¤Ndigkeit Im Alter: Chancen Und Grenzen.,Hans-Werner Wahl,1991,"Huber, Bern"
9780684839776,Cupid And Diana : A Novel About Finding The Right Man The Right Career And The Right Outfit,Christina Bartolomeo,1998,Scribner
9780195407617,The Oxford Book Of Canadian Ghost Stories,Alberto Manguel,1990,Oxford Univ Pr
9780140036909,Australia In The Seventies,Michael Southern,1973,Penguin Books Ltd
9780375408267,The Reader,Bernhard Schlink,1999,Vintage Books Usa
9780810942639,Roman Sex: 100 B.C. To A.D. 250,John Clarke,2003,Harry N Abrams
9780521440493,"The Cambridge Illustrated Atlas Of Warfare : The Middle Ages, 768-1487 (Cambridge Illustrated Atlases)",Nicholas Hooper,1996,Cambridge University Press
9780671534684,Heart Song,V.C. Andrews,1997,Pocket Books
9780446401012,An Owl Too Many (Peter Shandy Mysteries),Charlotte Macleod,1992,Warner Books
9781557484116,"Rainbow Harvest (Heartsong Presents, 39)",Norene Morris,1993,Heartsong
9780345280152,Woman Doctors Diet For Women,Barbara Edelstein,1979,Ballantine Books
9780670910267,Miss Julia Takes Over,Ann B. Ross,2001,Viking Books
9780380784783,Someone Like You,Susan Sawyer,1996,Harper Mass Market Paperbacks (Mm)
9782070382651,"Histoire De Tom Jones, Enfant Trouvã?Â©",Henry Fielding,1990,Gallimard
9780937986509,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1982,Donald M Grant
9780373093151,Yesterday'S Lies (Silhouette Special Edition),Lisa Jackson,1986,Silhouette
9780152012649,The Window,Jeanette Ingold,1996,Harcourt Paperbacks
9780451401878,"Monkey On A Stick: Murder, Madness And The Hari Krishnas",John Hubner,1990,New Amer Library
9781578566570,When God Says War Is Right: The Christian'S Perspective On When And How To Fight,Darrell Cole,2002,Waterbrook Press
9783596294107,Traumnovelle,Arthur Schnitzler,0,Fischer Taschenbuch Verlag
9780870744174,Invisible Mending,Frederick Busch,1997,Southern Methodist University Press
9780312310080,The Scientific American Book Of Dinosaurs,Gregory S. Paul,2003,St. Martin'S Press
9780787107307,Shattered: In The Eye Of The Storm,Faye D. Resnick,1996,Dove Books
9780671703288,In A Pig'S Eye : In A Pig'S Eye,Robert Campbell,1992,Pocket
9780671673345,"D-Day : June 6, 1944",Stephen E. Ambrose,1994,Simon &Amp; Schuster
9780609806500,"Guenevere, Queen Of The Summer Country (Guenevere Novels (Paperback))",Rosalind Miles,2000,Three Rivers Press
9780373165650,"The World'S Last Bachelor (Harlequin American Romance, No. 565)",Pamela Browning,1994,Harlequin
9789155435066,"The Aesthetics Of Play: A Didactic Study Of Play And Culture In Preschools (Uppsala Studies In Education, 62)",Gunilla Lindqvist,1995,Uppsala University
9780140621556,Allan Quatermain (Penguin Popular Classics),H.Rider Haggard,1995,Penguin Books Ltd
9781410757609,Within My Eyes,Dayna Barret,2003,1Stbooks Library
9780670837656,Privileged Information,Stephen White,1991,Penguin Usa
9780061060199,"Resolved: You'Re Dead (Horror High, No 2)",Nicholas Adams,1990,Harpercollins Juvenile Books
9780671868444,The Wrath Of Squat (Space Brat 3) : The Wrath Of Squat,Bruce Coville,1994,Aladdin
9780743412612,Kitchen Privileges : A Memoir,Mary Higgins Clark,2003,Pocket
9780340738627,The Judas Touch,Meg Hutchinson,2002,Trafalgar Square
9781885084002,Led Astray,Artemis Oakgrove,1994,Renegade Press
9780316831123,A Different Mirror: A History Of Multicultural America,Ronald Takaki,1993,Little Brown &Amp; Co
9780231126922,Inside Al Qaeda,Rohan Gunaratna,2002,Columbia University Press
9781892145246,A House On The Heights,Truman Capote,2002,Little Bookroom
9780451525116,Anton Chekhov Selected Stories,Anton Pavlovich Chekhov,1990,Signet Classics
9780393958713,The Norton Anthology Of American Literature: Beginnings To 1875 (Norton Anthology Of American Literature),Nina Baym,1998,W. W. Norton &Amp; Company
9780140441864,Sketches From A Hunters Album (Classics S.),I.S. Turgenev,1972,Penguin Putnam~Mass
9780804901734,Paradise Lost,John Milton,1980,Airmont Pub Co
9781851773879,Art Deco 1910-1939,Charlotte Benton,2003,V &Amp; A Publications
9780007117376,Peacocks Dancing,Sharon Maas,2001,Harpercollins Publishers
9781560762607,"The Crimson Legion (Prism Pentad, Book 2)",Troy Denning,1992,Wizards Of The Coast
9780312970758,Death In Texas (St. Martin'S True Crime Library.),Carlton Smith,1999,St. Martin'S True Crime Classics
9780380684861,Dome: The Rise And Fall Of The House That Jack Built,Jim Lyon,1984,Avon Books Of Canada
9780596005832,Linux Unwired,Roger Weeks,2004,O'Reilly
9780590411783,Shark Lady,Ann Mcgovern,1987,Scholastic
9780743219181,Hemingway On Fishing,Ernest Hemingway,2002,Scribner
9780828103084,Discovery Of Lost Worlds,Joseph J. Thorndike Jr.,1979,Simon &Amp; Schuster
9780062730985,Cartoon History Of The United States,Larry Gonick,1991,Harperresource
9780312979089,Unforgivable,Tina Wainscott,2001,St. Martin'S Paperbacks
9780671023072,"The House Of Evil: Fear Street Collector'S Edition #11 : (The First Horror/The Second Horror/The Third Horror) (Fear Street , No 11)",R.L. Stine,1998,Simon Pulse
9780808520863,Sirens Of Titan,Kurt Vonnegut,1999,Sagebrush Bound
9780373312122,"Christmas Bride (Harlequin Regency Romance, No 112)",Brenda Hiatt,1993,Harlequin
9780061090530,Death Penalty: A Novel,William J. Coughlin,1993,Harper Mass Market Paperbacks (Mm)
9780064400589,Julie Of The Wolves (Julie Of The Wolves),Jean Craighead George,1972,Harpertrophy
9780449223109,The Wolves Of Savernake,Edward Marston,1995,Fawcett Books
9780373258369,"Brazen (Blaze) (Harlequin Temptations, 736)",Carly Phillips,1999,Harlequin
9780811841528,Shoveling Smoke: A Clay Parker Crime Novel,Austin Davis,2003,Chronicle Books
9780446615143,The Lake House,James Patterson,2004,Warner Books
9781565926387,Windows 2000 Active Directory,Alistair G. Lowe-Norris,2000,O'Reilly
9780749931735,An Unhallowed Grave (A Wesley Peterson Crime Novel),Kate Ellis,2000,Judy Piatkus Publishers Ltd
9780439334778,Island Of The Aunts,Eva Ebbotson,2000,"Scholastic, Inc."
9780679767909,Illywhacker: A Novel,Peter Carey,1996,Vintage Books Usa
9780679728863,The Enchanter (Vintage International),Vladimir Vladimirovich Nabokov,1991,Vintage Books Usa
9780525446057,The Big Book For Peace,Lloyd Alexander,1990,Dutton Books
9780887306341,Prophets In The Dark: How Xerox Reinvented Itself And Beat Back The Japanese,David T. Kearns,1993,Harpercollins
9780439981255,Christmas Crackers (Glitter Girls S.),Caroline Plaisted,2002,Scholastic Ltd
9780679889434,"The Berenstain Bears And The Perfect Crime (Almost) (Berenstain Bear Big Chapter Books , No 25)",Stan Berenstain,1998,Random House Children'S Books
9780140441314,Tao Te Ching (Penguin Classics),Lao Tzu,1985,Penguin Books
9780451143303,American Dream/Zoo Story,Edward Albee,1981,Signet Book
9782723427616,"Sailor V, Tome 1",Naoko Takeuchi,1998,Glã?Â©Nat
9782253000143,Flash Ou Le Grand Voyage,Charles Duchaussois,1974,Lgf
9780395249734,Best Of Sydney J. Harris,J. R. R. Tolkien,1976,Houghton Mifflin
9780671721336,Flare,Roger Zelazny,1992,Baen
9780877790471,Pronouncing Dictionary Of American English,J. S. Kenyon,1953,Merriam-Webster
9780380009398,Have His Carcase,Dorothy Leigh Sayers,1968,Harper Mass Market Paperbacks (Mm)
9780812104943,Psychiatric Examination Of Children,James E Simmons,1974,Lea &Amp; Febiger
9780330489072,How To Change Your Life,Rosie Milne,2002,Pan Macmillan
9780874473537,Student'S Guide To Good Writing: Building Writing Skills For Success In College,Rick Dalton,1990,College Board
9780440163589,Nicholas And Alexandra,Robert K. Massie,1978,Dell Publishing Company
9780072463675,Database Application Development &Amp; Design W/Erd Drawing Tool,Michael V. Mannino,2000,Mcgraw-Hill/Irwin
9780808403609,Edgar Huntly (Masterworks Of Literature Ser),Charles B. Brown,1973,Ncup
9780312284992,Sharp Focus: A First Daughter Mystery,Susan Ford,2003,St. Martin'S Minotaur
9780830822065,Jesus With Dirty Feet: A Down-To-Earth Look At Christianity For The Curious &Amp; Skeptical,Don Everts,1999,Intervarsity Press
9780971327863,The Hades Project,Justin Gustainis,2003,Brighid'S Fire Books
9780671537500,Exhibition Of Evil Nancy Drew And Hardy Boys Supermystery (Nancy Drew &Amp; Hardy Boys Super Mysteries (Paperback)),Carolyn Keene,1997,Simon Pulse
9781556610424,Writer To Writer,Bodie Thoene,1990,Bethany House Publishers
9780812510546,Levine,Donald E. Westlake,1985,Tor Books (Mm)
9780898866841,"Where The Pavement Ends: One Woman'S Bicycle Trip Through Mongolia, China &Amp; Vietnam",Erika Warmbrunn,2001,Mountaineers Books
9780812508352,Necroscope V: Deadspawn (Necroscope),Brian Lumley,1991,Tor Books
9780448427058,"Girls Don'T Have Cooties (Katie Kazoo, Switcheroo, 4)",Nancy E. Krulik,2002,Grosset &Amp; Dunlap
9780061014673,Three Women,Marge Piercy,2000,Harpertorch
9780446305228,The Wind From Hastings,Morgan Llywelyn,1982,Warner Books
9780764502705,Frontpage 98 For Dummies,Asha Dornfest,1997,Hungry Minds
9780312955687,The Famous D-A-R Murder Mystery,Graham Landrum,1995,St. Martin'S Press
9780375707995,Nine Below Zero: A Novel,Kevin Canty,2000,Vintage Books Usa
9780380788125,Lady Rogue,Suzanne Enoch,1997,Harper Mass Market Paperbacks (Mm)
9781551667126,Dead Ringer,Jasmine Cresswell,2003,Mira Books
9780965590198,Think Like A Dinosaur: And Other Stories,James P. Kelly,1997,Golden Gryphon Pr
9780312866396,The Inheritors,Michael A. Smith,2000,St Martins Pr
9780553278248,Of Mice And Men,John Steinbeck,1983,Bantam
9780060237387,Children Of The Dust,Louise Lawrence,1985,Harper &Amp; Row
9789722212397,O Clube Das Chaves Entra Em Acã§Ã£O,Maria Teresa Maia Gonzalez,1989,Verbo
9780929923901,Wild Animals (Draw Science Series),Nina Kidd,1992,Lowell House
9780140097115,What'S Bred In The Bone,Robertson Davies,1987,Penguin Books
9780961847807,The Desert Dreams,Jeffrey M. Reynolds,2001,Avalanche Press
9780861710966,The Meaning Of Life: From A Buddhist Perspective,Bstan-Dzin-Rgya-Mtsho,1992,Natl Book Network
9781575211657,Teach Yourself Netscape 4 Web Publishing In A Week (Teach Yourself (Teach Yourself)),Wes Tatters,1997,Macmillan Computer Pub
9780374181130,Flesh And Blood,Michael Cunningham,1995,Farrar Straus &Amp; Giroux
9782277228509,Le Laquais Et La Putain,Nina Berberova,1994,J'Ai Lu
9780812042016,"The New Cockatiel Handbook: Everything About Purchase, Housing, Care, Nutrition, Behavior, Breeding, And Diseases",Matthew Vriends,1989,Barrons Educational Series Inc
9780307101709,Dumbo'S Book Of Colors (A First Little Golden Book),N,1988,Random House Childrens Books
9780934333375,Family Words: The Dictionary For People Who Don'T Know A Frone From A Brinkle,Paul Dickson,1998,Broadcast Interview Source
9781573660341,The Great Taste Of Straight People (Black Ice Books),Lily James,1997,Black Ice Books
9780786700660,Mia &Amp; Woody: Love And Betrayal,Kristine Groteke,1994,Pub Group West
